2
34
38
0
1
2
1
0
1
1
1
2
8
4
0
0
1
0
0
2
13
0
2
0
5
0
0
0
0
0
0
0
0
0
0
5
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
2
0
0
0
0
9
0
0
0
0
1
0
0
0
2
0
23
0
42
0
0
0
0
0
0
1
13
3
0
42
0
3
22
3
11
0
22
0
18
12
